time (min),bacterium area (pixels),bacterium area (µm^2)
4283,1036,2.801344
4284,1036,2.801344
4285,1047,2.831088
4286,1045,2.8256799999999997
4287,1056,2.8554239999999997
4288,1063,2.8743519999999996
4289,1068,2.8878719999999998
4290,1069,2.890576
4291,1088,2.9419519999999997
4292,1082,2.925728
4293,1087,2.9392479999999996
4294,1095,2.96088
4295,1098,2.9689919999999996
4296,1109,2.9987359999999996
4297,1125,3.042
4298,1117,3.020368
4299,1136,3.071744
4300,1145,3.0960799999999997
4301,1147,3.101488
4302,1152,3.1150079999999996
4303,1160,3.13664
4304,1172,3.169088
4305,1183,3.198832
4306,1171,3.166384
4307,1186,3.2069439999999996
4308,1193,3.225872
4309,1194,3.228576
4310,1209,3.2691359999999996
4311,1219,3.2961759999999996
4312,1219,3.2961759999999996
4313,1232,3.3313279999999996
4314,1249,3.377296
4315,1256,3.3962239999999997
4316,1262,3.412448
4317,1271,3.436784
4318,1274,3.444896
4319,639,1.7278559999999998
4320,641,1.733264
4321,642,1.735968
4322,640,1.7305599999999999
4323,639,1.7278559999999998
4324,642,1.735968
4325,654,1.7684159999999998
4326,654,1.7684159999999998
4327,656,1.7738239999999998
4328,656,1.7738239999999998
4329,661,1.7873439999999998
4330,670,1.81168
4331,674,1.822496
4332,682,1.8441279999999998
4333,687,1.857648
4334,690,1.8657599999999999
4335,698,1.887392
4336,703,1.900912
4337,697,1.884688
4338,712,1.9252479999999998
4339,706,1.9090239999999998
4340,714,1.930656
4341,727,1.9658079999999998
4342,731,1.976624
4343,722,1.9522879999999998
4344,726,1.963104
4345,735,1.9874399999999999
4346,739,1.9982559999999998
4347,744,2.011776
4348,749,2.025296
4349,753,2.0361119999999997
4350,755,2.04152
4351,763,2.0631519999999997
4352,765,2.0685599999999997
4353,770,2.08208
4354,778,2.103712
4355,782,2.114528
4356,788,2.1307519999999998
4357,797,2.1550879999999997
4358,792,2.141568
4359,797,2.1550879999999997
4360,803,2.171312
4361,807,2.1821279999999996
4362,817,2.209168
4363,819,2.2145759999999997
4364,818,2.211872
4365,831,2.2470239999999997
4366,829,2.241616
4367,840,2.27136
4368,840,2.27136
4369,845,2.28488
4370,854,2.3092159999999997
4371,852,2.3038079999999996
4372,860,2.32544
4373,865,2.3389599999999997
4374,869,2.349776
4375,877,2.3714079999999997
4376,877,2.3714079999999997
4377,883,2.387632
4378,892,2.411968
4379,896,2.422784
4380,903,2.441712
4381,907,2.452528
4382,914,2.471456
4383,918,2.482272
4384,925,2.5012
4385,928,2.509312
4386,933,2.5228319999999997
4387,940,2.54176
4388,952,2.5742079999999996
4389,948,2.563392
4390,952,2.5742079999999996
4391,959,2.593136
4392,963,2.6039519999999996
4393,971,2.625584
4394,979,2.647216
4395,991,2.679664
4396,997,2.6958879999999996
4397,996,2.693184
4398,1004,2.714816
4399,1015,2.74456
4400,1012,2.7364479999999998
4401,1010,2.7310399999999997
4402,1021,2.7607839999999997
4403,1034,2.7959359999999998
4404,1035,2.79864
4405,1038,2.806752
4406,1043,2.8202719999999997
4407,1048,2.833792
4408,1054,2.8500159999999997
4409,1057,2.858128
4410,1057,2.858128
4411,1072,2.898688
4412,1073,2.901392
4413,1077,2.9122079999999997
4414,1081,2.923024
4415,1092,2.952768
4416,1099,2.9716959999999997
4417,1107,2.993328
4418,1102,2.979808
4419,1106,2.990624
4420,1104,2.985216
4421,1127,3.047408
4422,1134,3.0663359999999997
4423,1132,3.0609279999999996
4424,1146,3.0987839999999998
4425,1148,3.104192
4426,1166,3.1528639999999997
4427,1178,3.1853119999999997
4428,1196,3.233984
4429,676,1.827904
4430,676,1.827904
4431,685,1.8522399999999999
4432,684,1.8495359999999998
4433,693,1.8738719999999998
4434,697,1.884688
4435,690,1.8657599999999999
4436,701,1.8955039999999999
4437,712,1.9252479999999998
4438,703,1.900912
4439,711,1.9225439999999998
4440,715,1.93336
4441,717,1.9387679999999998
4442,725,1.9604
4443,732,1.9793279999999998
4444,730,1.97392
4445,735,1.9874399999999999
4446,743,2.0090719999999997
4447,745,2.01448
4448,749,2.025296
4449,750,2.028
4450,758,2.049632
4451,768,2.076672
4452,770,2.08208
4453,766,2.0712639999999998
4454,776,2.0983039999999997
4455,777,2.1010079999999998
4456,791,2.138864
4457,787,2.1280479999999997
4458,805,2.17672
4459,803,2.171312
4460,810,2.1902399999999997
4461,811,2.192944
4462,811,2.192944
4463,823,2.225392
4464,831,2.2470239999999997
4465,829,2.241616
4466,828,2.238912
4467,842,2.2767679999999997
4468,842,2.2767679999999997
4469,845,2.28488
4470,855,2.3119199999999998
4471,853,2.3065119999999997
4472,858,2.320032
4473,871,2.355184
4474,866,2.3416639999999997
4475,883,2.387632
4476,887,2.3984479999999997
4477,882,2.384928
4478,892,2.411968
4479,895,2.42008
4480,896,2.422784
4481,893,2.414672
4482,906,2.449824
4483,920,2.4876799999999997
4484,919,2.4849759999999996
4485,922,2.4930879999999997
4486,931,2.5174239999999997
4487,938,2.536352
4488,956,2.5850239999999998
4489,946,2.557984
4490,951,2.571504
4491,961,2.598544
4492,960,2.59584
4493,972,2.628288
4494,975,2.6363999999999996
4495,979,2.647216
4496,988,2.6715519999999997
4497,993,2.685072
4498,999,2.7012959999999997
4499,1004,2.714816
4500,1019,2.7553759999999996
4501,1011,2.7337439999999997
4502,1027,2.777008
4503,1033,2.7932319999999997
4504,1027,2.777008
4505,1034,2.7959359999999998
4506,1047,2.831088
4507,1042,2.8175679999999996
4508,1058,2.860832
4509,1050,2.8392
4510,1073,2.901392
4511,1081,2.923024
4512,1072,2.898688
4513,1082,2.925728
4514,1087,2.9392479999999996
4515,1092,2.952768
4516,1100,2.9743999999999997
4517,1114,3.012256
4518,1112,3.0068479999999997
4519,1119,3.0257759999999996
4520,1135,3.0690399999999998
4521,1129,3.052816
4522,1129,3.052816
4523,1138,3.077152
4524,1158,3.131232
4525,1149,3.106896
4526,1157,3.1285279999999998
4527,1171,3.166384
4528,1176,3.1799039999999996
4529,1181,3.193424
4530,1194,3.228576
4531,1207,3.263728
4532,1198,3.2393919999999996
4533,1191,3.2204639999999998
4534,1193,3.225872
4535,1208,3.2664319999999996
4536,1245,3.3664799999999997
4537,1267,3.4259679999999997
4538,1253,3.3881119999999996
4539,724,1.9576959999999999
4540,718,1.9414719999999999
4541,728,1.9685119999999998
4542,727,1.9658079999999998
4543,723,1.9549919999999998
4544,736,1.990144
4545,1219,3.2961759999999996
4546,1299,3.5124959999999996
4547,1281,3.463824
4548,1193,3.225872
4549,1165,3.1501599999999996
4550,1161,3.139344
4551,1196,3.233984
4552,1191,3.2204639999999998
4553,781,2.111824
4554,790,2.13616
4555,798,2.1577919999999997
4556,791,2.138864
4557,799,2.1604959999999997
4558,805,2.17672
4559,802,2.168608
4560,817,2.209168
4561,810,2.1902399999999997
4562,820,2.2172799999999997
4563,832,2.2497279999999997
4564,834,2.255136
4565,841,2.2740639999999996
4566,850,2.2984
4567,847,2.290288
4568,0,0.0
4569,861,2.328144
4570,861,2.328144
4571,871,2.355184
4572,875,2.3659999999999997
4573,882,2.384928
4574,883,2.387632
4575,888,2.4011519999999997
4576,899,2.4308959999999997
4577,900,2.4335999999999998
4578,914,2.471456
4579,910,2.4606399999999997
4580,921,2.4903839999999997
4581,928,2.509312
4582,938,2.536352
4583,940,2.54176
4584,940,2.54176
4585,959,2.593136
4586,952,2.5742079999999996
4587,961,2.598544
4588,965,2.6093599999999997
4589,960,2.59584
4590,976,2.6391039999999997
4591,970,2.62288
4592,990,2.67696
4593,988,2.6715519999999997
4594,999,2.7012959999999997
4595,992,2.682368
4596,1005,2.71752
4597,1017,2.749968
4598,1026,2.774304
4599,1025,2.7716
4600,1034,2.7959359999999998
4601,1034,2.7959359999999998
4602,1051,2.841904
4603,1043,2.8202719999999997
4604,1064,2.8770559999999996
4605,1061,2.868944
4606,1082,2.925728
4607,1073,2.901392
4608,1083,2.928432
4609,1090,2.9473599999999998
4610,1084,2.931136
4611,1098,2.9689919999999996
4612,1100,2.9743999999999997
4613,1115,3.01496
4614,1119,3.0257759999999996
4615,1120,3.0284799999999996
4616,1125,3.042
4617,1130,3.0555199999999996
4618,1137,3.074448
4619,1139,3.079856
4620,1149,3.106896
4621,1159,3.133936
4622,1158,3.131232
4623,1174,3.174496
4624,1185,3.20424
4625,1209,3.2691359999999996
4626,1218,3.293472
4627,1236,3.342144
4628,1234,3.3367359999999997
4629,1236,3.342144
4630,1215,3.28536
4631,1223,3.3069919999999997
4632,1238,3.347552
4633,1241,3.355664
4634,1246,3.3691839999999997
4635,1270,3.43408
4636,1293,3.496272
4637,1242,3.3583679999999996
4638,1268,3.4286719999999997
4639,1280,3.4611199999999998
4640,1266,3.4232639999999996
4641,1151,3.112304
4642,1031,2.7878239999999996
4643,967,2.6147679999999998
4644,735,1.9874399999999999
4645,739,1.9982559999999998
4646,740,2.00096
4647,756,2.044224
4648,750,2.028
4649,761,2.057744
4650,756,2.044224
4651,767,2.073968
4652,769,2.079376
4653,773,2.090192
4654,773,2.090192
4655,776,2.0983039999999997
4656,781,2.111824
4657,789,2.133456
4658,792,2.141568
4659,803,2.171312
4660,796,2.1523839999999996
4661,801,2.165904
4662,811,2.192944
4663,814,2.201056
4664,824,2.228096
4665,838,2.265952
4666,831,2.2470239999999997
4667,842,2.2767679999999997
4668,847,2.290288
4669,860,2.32544
4670,853,2.3065119999999997
4671,859,2.322736
4672,867,2.344368
4673,878,2.374112
4674,882,2.384928
4675,891,2.409264
4676,895,2.42008
4677,891,2.409264
4678,905,2.44712
4679,908,2.4552319999999996
4680,919,2.4849759999999996
4681,919,2.4849759999999996
4682,928,2.509312
4683,938,2.536352
4684,932,2.5201279999999997
4685,929,2.512016
4686,949,2.566096
4687,956,2.5850239999999998
4688,963,2.6039519999999996
4689,961,2.598544
4690,973,2.630992
4691,978,2.6445119999999998
4692,981,2.652624
4693,991,2.679664
4694,992,2.682368
4695,991,2.679664
4696,1013,2.739152
4697,1006,2.720224
4698,1009,2.7283359999999997
4699,1020,2.7580799999999996
4700,1029,2.782416
4701,1031,2.7878239999999996
4702,1019,2.7553759999999996
4703,1045,2.8256799999999997
4704,1043,2.8202719999999997
4705,1041,2.8148639999999996
4706,1054,2.8500159999999997
4707,1058,2.860832
4708,1048,2.833792
4709,1057,2.858128
4710,1079,2.9176159999999998
4711,1074,2.904096
4712,1083,2.928432
4713,1085,2.93384
4714,1094,2.958176
4715,1103,2.982512
4716,1119,3.0257759999999996
4717,1134,3.0663359999999997
4718,1133,3.0636319999999997
4719,1128,3.050112
4720,1155,3.1231199999999997
4721,1140,3.08256
4722,1178,3.1853119999999997
4723,1194,3.228576
4724,1199,3.2420959999999996
4725,1197,3.2366879999999996
4726,1202,3.2502079999999998
4727,1211,3.2745439999999997
4728,1232,3.3313279999999996
4729,1232,3.3313279999999996
4730,1233,3.3340319999999997
4731,1266,3.4232639999999996
4732,1263,3.415152
4733,639,1.7278559999999998
4734,645,1.7440799999999999
4735,647,1.749488
4736,657,1.7765279999999999
4737,657,1.7765279999999999
4738,669,1.808976
4739,663,1.792752
4740,671,1.8143839999999998
4741,671,1.8143839999999998
4742,670,1.81168
4743,668,1.8062719999999999
4744,682,1.8441279999999998
4745,687,1.857648
4746,687,1.857648
4747,697,1.884688
4748,702,1.898208
4749,707,1.9117279999999999
4750,708,1.914432
4751,710,1.9198399999999998
4752,712,1.9252479999999998
4753,722,1.9522879999999998
4754,726,1.963104
4755,722,1.9522879999999998
4756,737,1.992848
4757,728,1.9685119999999998
4758,734,1.9847359999999998
4759,740,2.00096
4760,751,2.030704
4761,756,2.044224
4762,748,2.022592
4763,764,2.0658559999999997
4764,774,2.0928959999999996
4765,784,2.119936
4766,777,2.1010079999999998
4767,786,2.1253439999999997
4768,789,2.133456
4769,787,2.1280479999999997
4770,795,2.14968
4771,803,2.171312
4772,814,2.201056
4773,808,2.1848319999999997
4774,825,2.2308
4775,834,2.255136
4776,833,2.2524319999999998
4777,832,2.2497279999999997
4778,846,2.287584
4779,850,2.2984
4780,853,2.3065119999999997
4781,859,2.322736
4782,870,2.35248
4783,878,2.374112
4784,881,2.382224
4785,880,2.37952
4786,897,2.4254879999999996
4787,900,2.4335999999999998
4788,908,2.4552319999999996
4789,908,2.4552319999999996
4790,919,2.4849759999999996
4791,913,2.468752
4792,923,2.495792
4793,940,2.54176
4794,930,2.5147199999999996
4795,933,2.5228319999999997
4796,937,2.533648
4797,962,2.601248
4798,975,2.6363999999999996
4799,979,2.647216
4800,976,2.6391039999999997
4801,988,2.6715519999999997
4802,987,2.6688479999999997
4803,996,2.693184
4804,986,2.6661439999999996
4805,1000,2.7039999999999997
4806,1009,2.7283359999999997
4807,1008,2.7256319999999996
4808,1013,2.739152
4809,1012,2.7364479999999998
4810,1035,2.79864
4811,1043,2.8202719999999997
4812,1049,2.836496
4813,1056,2.8554239999999997
4814,1053,2.8473119999999996
4815,1065,2.8797599999999997
4816,1065,2.8797599999999997
4817,1070,2.89328
4818,1088,2.9419519999999997
4819,1078,2.9149119999999997
4820,1099,2.9716959999999997
4821,1106,2.990624
4822,1111,3.0041439999999997
4823,1106,2.990624
4824,1114,3.012256
4825,1123,3.0365919999999997
4826,1108,2.9960319999999996
4827,1120,3.0284799999999996
4828,1131,3.0582239999999996
4829,641,1.733264
4830,642,1.735968
4831,647,1.749488
4832,653,1.765712
4833,650,1.7575999999999998
4834,658,1.779232
4835,660,1.7846399999999998
4836,657,1.7765279999999999
4837,672,1.8170879999999998
4838,670,1.81168
4839,680,1.83872
4840,680,1.83872
4841,683,1.8468319999999998
4842,685,1.8522399999999999
4843,694,1.8765759999999998
4844,696,1.8819839999999999
4845,696,1.8819839999999999
4846,701,1.8955039999999999
4847,717,1.9387679999999998
4848,715,1.93336
4849,716,1.9360639999999998
4850,722,1.9522879999999998
4851,733,1.9820319999999998
4852,734,1.9847359999999998
4853,738,1.9955519999999998
4854,739,1.9982559999999998
4855,742,2.0063679999999997
4856,745,2.01448
4857,757,2.046928
4858,756,2.044224
4859,758,2.049632
4860,757,2.046928
4861,773,2.090192
4862,766,2.0712639999999998
4863,781,2.111824
4864,778,2.103712
4865,786,2.1253439999999997
4866,796,2.1523839999999996
4867,797,2.1550879999999997
4868,796,2.1523839999999996
4869,801,2.165904
4870,816,2.206464
4871,818,2.211872
4872,819,2.2145759999999997
4873,824,2.228096
4874,829,2.241616
4875,840,2.27136
4876,838,2.265952
4877,849,2.295696
4878,859,2.322736
4879,855,2.3119199999999998
4880,855,2.3119199999999998
4881,868,2.347072
4882,874,2.3632959999999996
4883,886,2.3957439999999997
4884,886,2.3957439999999997
4885,898,2.4281919999999997
4886,896,2.422784
4887,905,2.44712
4888,902,2.439008
4889,911,2.4633439999999998
4890,915,2.47416
4891,921,2.4903839999999997
4892,930,2.5147199999999996
4893,931,2.5174239999999997
4894,949,2.566096
4895,948,2.563392
4896,952,2.5742079999999996
4897,966,2.6120639999999997
4898,971,2.625584
4899,970,2.62288
4900,983,2.658032
4901,988,2.6715519999999997
4902,991,2.679664
4903,996,2.693184
4904,998,2.6985919999999997
4905,1016,2.747264
4906,1012,2.7364479999999998
4907,1014,2.741856
4908,1024,2.768896
4909,1039,2.809456
4910,1032,2.7905279999999997
4911,1041,2.8148639999999996
4912,1055,2.8527199999999997
4913,1061,2.868944
4914,1048,2.833792
4915,1060,2.86624
4916,1070,2.89328
4917,1082,2.925728
4918,1084,2.931136
4919,1086,2.9365439999999996
4920,1092,2.952768
4921,1096,2.963584
4922,1092,2.952768
4923,1096,2.963584
4924,1095,2.96088
4925,1119,3.0257759999999996
4926,1115,3.01496
4927,1125,3.042
4928,1128,3.050112
4929,1122,3.0338879999999997
4930,1148,3.104192
4931,1142,3.0879679999999996
4932,1147,3.101488
4933,1161,3.139344
4934,1159,3.133936
4935,1178,3.1853119999999997
4936,1200,3.2447999999999997
4937,1234,3.3367359999999997
4938,681,1.841424
4939,689,1.8630559999999998
4940,687,1.857648
4941,687,1.857648
4942,698,1.887392
4943,703,1.900912
4944,697,1.884688
4945,702,1.898208
4946,705,1.9063199999999998
4947,714,1.930656
4948,718,1.9414719999999999
4949,718,1.9414719999999999
4950,720,1.94688
4951,725,1.9604
4952,729,1.9712159999999999
4953,736,1.990144
4954,746,2.017184
4955,748,2.022592
4956,749,2.025296
4957,748,2.022592
4958,760,2.05504
4959,753,2.0361119999999997
4960,767,2.073968
4961,771,2.084784
4962,772,2.087488
4963,786,2.1253439999999997
4964,785,2.1226399999999996
4965,792,2.141568
4966,789,2.133456
4967,801,2.165904
4968,798,2.1577919999999997
4969,810,2.1902399999999997
4970,800,2.1632
4971,821,2.2199839999999997
4972,819,2.2145759999999997
4973,832,2.2497279999999997
4974,835,2.25784
4975,839,2.268656
4976,843,2.2794719999999997
4977,855,2.3119199999999998
4978,852,2.3038079999999996
4979,857,2.317328
4980,866,2.3416639999999997
4981,870,2.35248
4982,876,2.3687039999999997
4983,883,2.387632
4984,893,2.414672
4985,897,2.4254879999999996
4986,901,2.436304
4987,902,2.439008
4988,904,2.444416
4989,919,2.4849759999999996
4990,913,2.468752
4991,931,2.5174239999999997
4992,933,2.5228319999999997
4993,940,2.54176
4994,943,2.5498719999999997
4995,952,2.5742079999999996
4996,955,2.5823199999999997
4997,963,2.6039519999999996
4998,963,2.6039519999999996
4999,965,2.6093599999999997
5000,986,2.6661439999999996
5001,984,2.660736
5002,989,2.6742559999999997
5003,1000,2.7039999999999997
5004,1003,2.712112
5005,1007,2.722928
5006,1001,2.7067039999999998
5007,1017,2.749968
5008,1018,2.752672
5009,1015,2.74456
5010,1024,2.768896
5011,1036,2.801344
5012,1044,2.8229759999999997
5013,1042,2.8175679999999996
5014,1059,2.863536
5015,1061,2.868944
5016,1062,2.871648
5017,1068,2.8878719999999998
5018,1079,2.9176159999999998
5019,1083,2.928432
5020,1081,2.923024
5021,1088,2.9419519999999997
5022,1102,2.979808
5023,1096,2.963584
5024,1110,3.0014399999999997
5025,1119,3.0257759999999996
5026,1126,3.044704
5027,1134,3.0663359999999997
5028,1132,3.0609279999999996
5029,1135,3.0690399999999998
5030,1154,3.1204159999999996
5031,1165,3.1501599999999996
5032,1179,3.1880159999999997
5033,1197,3.2366879999999996
5034,1185,3.20424
5035,1208,3.2664319999999996
5036,1222,3.3042879999999997
5037,1213,3.2799519999999998
5038,1238,3.347552
5039,1236,3.342144
5040,1253,3.3881119999999996
5041,674,1.822496
5042,671,1.8143839999999998
5043,678,1.8333119999999998
5044,677,1.8306079999999998
5045,685,1.8522399999999999
5046,670,1.81168
5047,682,1.8441279999999998
5048,687,1.857648
5049,696,1.8819839999999999
5050,689,1.8630559999999998
5051,697,1.884688
5052,698,1.887392
5053,701,1.8955039999999999
5054,702,1.898208
5055,707,1.9117279999999999
5056,710,1.9198399999999998
5057,716,1.9360639999999998
5058,712,1.9252479999999998
5059,724,1.9576959999999999
5060,719,1.944176
5061,705,1.9063199999999998
5062,721,1.9495839999999998
5063,728,1.9685119999999998
5064,733,1.9820319999999998
5065,735,1.9874399999999999
5066,741,2.0036639999999997
5067,747,2.019888
5068,750,2.028
5069,750,2.028
5070,759,2.052336
5071,772,2.087488
5072,761,2.057744
5073,773,2.090192
5074,765,2.0685599999999997
5075,777,2.1010079999999998
5076,784,2.119936
5077,793,2.144272
5078,799,2.1604959999999997
5079,806,2.179424
5080,804,2.174016
5081,809,2.1875359999999997
5082,808,2.1848319999999997
5083,818,2.211872
5084,827,2.236208
5085,826,2.233504
5086,835,2.25784
5087,836,2.260544
5088,841,2.2740639999999996
5089,856,2.314624
5090,853,2.3065119999999997
5091,856,2.314624
5092,868,2.347072
5093,869,2.349776
5094,879,2.376816
5095,880,2.37952
5096,893,2.414672
5097,889,2.4038559999999998
5098,906,2.449824
5099,902,2.439008
5100,913,2.468752
5101,913,2.468752
5102,917,2.479568
5103,928,2.509312
5104,922,2.4930879999999997
5105,934,2.525536
5106,944,2.5525759999999997
5107,938,2.536352
5108,952,2.5742079999999996
5109,935,2.52824
5110,947,2.560688
5111,956,2.5850239999999998
5112,948,2.563392
5113,958,2.590432
5114,969,2.620176
5115,968,2.617472
5116,969,2.620176
5117,982,2.655328
5118,984,2.660736
5119,997,2.6958879999999996
5120,1007,2.722928
5121,1018,2.752672
5122,1025,2.7716
5123,1028,2.779712
5124,1033,2.7932319999999997
5125,1027,2.777008
5126,1028,2.779712
5127,1045,2.8256799999999997
5128,1041,2.8148639999999996
5129,1061,2.868944
5130,1060,2.86624
5131,1073,2.901392
5132,1083,2.928432
5133,1089,2.9446559999999997
5134,1094,2.958176
5135,1113,3.009552
5136,1106,2.990624
5137,1136,3.071744
5138,1139,3.079856
5139,1150,3.1096
5140,1164,3.1474559999999996
5141,1157,3.1285279999999998
5142,1177,3.1826079999999997
5143,1174,3.174496
5144,1213,3.2799519999999998
5145,1188,3.2123519999999997
5146,1204,3.255616
5147,1200,3.2447999999999997
5148,1220,3.2988799999999996
5149,1217,3.290768
5150,1247,3.3718879999999998
5151,1250,3.38
5152,1242,3.3583679999999996
5153,1217,3.290768
5154,679,1.8360159999999999
5155,685,1.8522399999999999
5156,700,1.8927999999999998
5157,694,1.8765759999999998
5158,694,1.8765759999999998
5159,710,1.9198399999999998
5160,710,1.9198399999999998
5161,718,1.9414719999999999
5162,719,1.944176
5163,721,1.9495839999999998
5164,726,1.963104
5165,728,1.9685119999999998
5166,733,1.9820319999999998
5167,743,2.0090719999999997
5168,744,2.011776
5169,745,2.01448
5170,750,2.028
5171,751,2.030704
5172,762,2.060448
5173,767,2.073968
5174,768,2.076672
5175,775,2.0955999999999997
5176,775,2.0955999999999997
5177,774,2.0928959999999996
5178,784,2.119936
5179,778,2.103712
5180,785,2.1226399999999996
5181,792,2.141568
5182,803,2.171312
5183,806,2.179424
5184,810,2.1902399999999997
5185,820,2.2172799999999997
5186,818,2.211872
5187,823,2.225392
5188,835,2.25784
5189,837,2.263248
5190,838,2.265952
5191,849,2.295696
5192,849,2.295696
5193,852,2.3038079999999996
5194,860,2.32544
5195,864,2.3362559999999997
5196,872,2.357888
5197,876,2.3687039999999997
5198,881,2.382224
5199,887,2.3984479999999997
5200,890,2.40656
5201,897,2.4254879999999996
5202,904,2.444416
5203,900,2.4335999999999998
5204,916,2.476864
5205,922,2.4930879999999997
5206,916,2.476864
5207,915,2.47416
5208,931,2.5174239999999997
5209,926,2.503904
5210,946,2.557984
5211,947,2.560688
5212,951,2.571504
5213,967,2.6147679999999998
5214,965,2.6093599999999997
5215,953,2.5769119999999996
5216,962,2.601248
5217,961,2.598544
5218,968,2.617472
5219,962,2.601248
5220,988,2.6715519999999997
5221,995,2.69048
5222,996,2.693184
5223,1018,2.752672
5224,1005,2.71752
5225,1023,2.7661919999999998
5226,1013,2.739152
5227,1033,2.7932319999999997
5228,1026,2.774304
5229,1034,2.7959359999999998
5230,1046,2.828384
5231,1061,2.868944
5232,1060,2.86624
5233,1065,2.8797599999999997
5234,1048,2.833792
5235,1073,2.901392
5236,1077,2.9122079999999997
5237,1088,2.9419519999999997
5238,1084,2.931136
5239,1094,2.958176
5240,1104,2.985216
5241,1107,2.993328
5242,1114,3.012256
5243,1121,3.0311839999999997
5244,1142,3.0879679999999996
5245,1130,3.0555199999999996
5246,1150,3.1096
5247,1143,3.0906719999999996
5248,1179,3.1880159999999997
5249,1166,3.1528639999999997
5250,1192,3.223168
5251,1192,3.223168
5252,1210,3.2718399999999996
5253,1230,3.3259199999999995
5254,1245,3.3664799999999997
5255,1249,3.377296
5256,1267,3.4259679999999997
5257,604,1.6332159999999998
5258,1290,3.4881599999999997
5259,1315,3.55576
5260,0,0.0
5261,1343,3.6314719999999996
5262,1312,3.5476479999999997
5263,1332,3.6017279999999996
5264,1345,3.6368799999999997
5265,1350,3.6504
5266,1365,3.6909599999999996
5267,1346,3.6395839999999997
5268,723,1.9549919999999998
5269,728,1.9685119999999998
5270,735,1.9874399999999999
5271,742,2.0063679999999997
5272,749,2.025296
5273,758,2.049632
5274,761,2.057744
5275,756,2.044224
5276,760,2.05504
5277,775,2.0955999999999997
5278,777,2.1010079999999998
5279,775,2.0955999999999997
5280,779,2.106416
5281,787,2.1280479999999997
5282,795,2.14968
5283,797,2.1550879999999997
5284,804,2.174016
5285,804,2.174016
5286,810,2.1902399999999997
5287,810,2.1902399999999997
5288,824,2.228096
5289,825,2.2308
5290,831,2.2470239999999997
5291,835,2.25784
5292,841,2.2740639999999996
5293,848,2.292992
5294,853,2.3065119999999997
5295,867,2.344368
5296,866,2.3416639999999997
5297,870,2.35248
5298,883,2.387632
5299,876,2.3687039999999997
5300,883,2.387632
5301,885,2.3930399999999996
5302,900,2.4335999999999998
5303,899,2.4308959999999997
5304,906,2.449824
5305,916,2.476864
5306,929,2.512016
5307,921,2.4903839999999997
5308,937,2.533648
5309,934,2.525536
5310,940,2.54176
5311,944,2.5525759999999997
5312,952,2.5742079999999996
5313,952,2.5742079999999996
5314,954,2.5796159999999997
5315,968,2.617472
5316,977,2.6418079999999997
5317,977,2.6418079999999997
5318,991,2.679664
5319,1008,2.7256319999999996
5320,999,2.7012959999999997
5321,1004,2.714816
5322,1015,2.74456
5323,1010,2.7310399999999997
5324,1021,2.7607839999999997
5325,1032,2.7905279999999997
5326,1034,2.7959359999999998
5327,1049,2.836496
5328,1053,2.8473119999999996
5329,1054,2.8500159999999997
5330,1053,2.8473119999999996
5331,1068,2.8878719999999998
5332,1066,2.8824639999999997
5333,1067,2.8851679999999997
5334,1075,2.9067999999999996
5335,1080,2.92032
5336,1086,2.9365439999999996
5337,1082,2.925728
5338,1090,2.9473599999999998
5339,1102,2.979808
5340,1111,3.0041439999999997
5341,1116,3.017664
5342,1109,2.9987359999999996
5343,1123,3.0365919999999997
5344,1126,3.044704
5345,1137,3.074448
5346,1147,3.101488
5347,1157,3.1285279999999998
5348,1157,3.1285279999999998
5349,1181,3.193424
5350,1182,3.196128
5351,1178,3.1853119999999997
5352,1200,3.2447999999999997
5353,1194,3.228576
5354,1211,3.2745439999999997
5355,1221,3.3015839999999996
5356,1228,3.320512
5357,1246,3.3691839999999997
5358,1248,3.374592
5359,1257,3.3989279999999997
5360,1273,3.442192
5361,1302,3.5206079999999997
5362,1317,3.561168
5363,1333,3.6044319999999996
5364,1335,3.6098399999999997
5365,1336,3.6125439999999998
5366,1339,3.620656
5367,1358,3.6720319999999997
5368,1351,3.653104
5369,1366,3.6936639999999996
5370,1378,3.7261119999999996
5371,1388,3.7531519999999996
5372,1386,3.7477439999999995
5373,1406,3.801824
5374,1379,3.7288159999999997
5375,1416,3.828864
5376,706,1.9090239999999998
5377,704,1.903616
5378,716,1.9360639999999998
5379,707,1.9117279999999999
5380,722,1.9522879999999998
5381,726,1.963104
5382,730,1.97392
5383,728,1.9685119999999998
5384,734,1.9847359999999998
5385,744,2.011776
5386,743,2.0090719999999997
5387,749,2.025296
5388,752,2.0334079999999997
5389,753,2.0361119999999997
5390,749,2.025296
5391,764,2.0658559999999997
5392,768,2.076672
5393,776,2.0983039999999997
5394,781,2.111824
5395,782,2.114528
5396,787,2.1280479999999997
5397,803,2.171312
5398,791,2.138864
5399,799,2.1604959999999997
5400,815,2.20376
5401,801,2.165904
5402,804,2.174016
5403,825,2.2308
5404,828,2.238912
5405,823,2.225392
5406,834,2.255136
5407,838,2.265952
5408,836,2.260544
5409,841,2.2740639999999996
5410,847,2.290288
5411,860,2.32544
5412,866,2.3416639999999997
5413,867,2.344368
5414,857,2.317328
5415,891,2.409264
5416,875,2.3659999999999997
5417,896,2.422784
5418,881,2.382224
5419,900,2.4335999999999998
5420,910,2.4606399999999997
5421,907,2.452528
5422,927,2.506608
5423,931,2.5174239999999997
5424,936,2.530944
5425,931,2.5174239999999997
5426,940,2.54176
